User_ID,Card_Number,Amount,Time,Location,Previous_Transaction_Minutes_Gap,Transaction_Type,Is_Fraud
UID00182,1472380327,4641.95,10:19,Delhi,30.0,Online Purchase,0
UID00968,4124320589,243.64,23:30,Bangalore,0.5,POS Purchase,0
UID00394,6136763485,4437.96,10:43,Bangalore,5.0,Bank Transfer,0
UID00889,8031201327,2612.04,11:49,Tarapith,180.0,POS Purchase,0
UID00079,1778002810,4869.35,06:38,Jamtara,0.5,ATM Withdrawal,0
UID00319,1670214929,51.81,00:06,Delhi,0.5,UPI Transfer,1
UID00136,5021098593,3205.51,22:00,Delhi,1440.0,POS Purchase,0
UID00650,2913539411,799.81,08:11,Pune,10.0,ATM Withdrawal,0
UID00476,5613631159,3273.49,11:40,Tarapith,60.0,POS Purchase,0
UID00699,1780885576,1382.44,23:45,Kolkata,180.0,ATM Withdrawal,0
UID00113,6402373930,1902.97,22:29,Hyderabad,30.0,Online Purchase,0
UID00629,8603779054,1662.94,07:05,Bangalore,720.0,Online Purchase,0
UID00505,7721788728,2591.27,04:49,Pune,180.0,POS Purchase,0
UID00879,3123548366,63680.79,01:09,Bangalore,10.0,Bank Transfer,1
UID00005,2155952239,4695.89,10:38,Kolkata,1.0,Online Purchase,0
UID00095,8507972281,3691.9,18:07,Delhi,1440.0,Bank Transfer,0
UID00909,8985000388,596.81,07:08,Mumbai,0.5,ATM Withdrawal,0
UID00576,6033749612,2950.56,00:28,Tarapith,5.0,Bank Transfer,0
UID00481,9344696909,25532.57,07:28,Mumbai,1440.0,Online Purchase,1
UID00877,6007919492,1718.69,22:45,Kolkata,5.0,Online Purchase,0
UID00892,3049978055,621.92,08:14,Delhi,0.5,Online Purchase,0
UID00068,6705121075,20.55,09:43,Kolkata,5.0,ATM Withdrawal,1
UID00685,3755849128,1981.06,09:11,Bangalore,30.0,Bank Transfer,0
UID00799,8596189465,74580.45,19:35,Chennai,10.0,Online Purchase,1
UID00436,1279242628,35452.31,14:07,Mumbai,180.0,Bank Transfer,1
UID00129,3217114675,4847.48,02:20,Kolkata,720.0,Online Purchase,0
UID00458,0143027679,3387.96,04:17,Mumbai,30.0,Online Purchase,0
UID00936,2832420095,499.64,16:51,Hyderabad,30.0,ATM Withdrawal,0
UID00612,7967642633,4856.04,06:10,Kolkata,60.0,UPI Transfer,0
UID00087,2741405516,3758.18,14:29,Bangalore,5.0,Bank Transfer,0
UID00126,6934961746,62.94,05:03,Hyderabad,720.0,Bank Transfer,1
UID00745,2075704648,4428.01,21:54,Kolkata,720.0,Online Purchase,0
UID00215,0376317481,2346.42,07:06,Tarapith,5.0,Online Purchase,0
UID00184,7259673475,3261.56,15:51,Kolkata,1440.0,POS Purchase,0
UID00866,1647560915,3672.76,11:17,Pune,1.0,POS Purchase,0
UID00439,1428234282,3140.53,16:32,Delhi,180.0,ATM Withdrawal,0
UID00254,5342213286,3498.19,21:57,Pune,720.0,ATM Withdrawal,0
UID00581,8960993947,2779.23,19:32,Jamtara,10.0,POS Purchase,0
UID00155,8019409451,2323.78,00:44,Pune,1.0,UPI Transfer,0
UID00777,4894950536,43.69,03:35,Bangalore,5.0,UPI Transfer,1
UID00290,0685964652,1709.79,15:56,Mumbai,5.0,POS Purchase,0
UID00339,6654643989,3463.17,06:00,Pune,720.0,Online Purchase,0
UID00287,6660522612,2477.25,06:56,Hyderabad,0.5,POS Purchase,0
UID00404,4091917066,1657.28,16:38,Kolkata,1.0,Online Purchase,0
UID00805,1140915581,2498.57,06:33,Tarapith,10.0,ATM Withdrawal,0
UID00599,7049835632,2405.56,06:25,Pune,1.0,Bank Transfer,0
UID00516,8752576875,2088.36,07:28,Bangalore,720.0,Bank Transfer,0
UID00345,2542171916,3584.19,22:21,Hyderabad,1440.0,ATM Withdrawal,0
UID00387,3494590537,3947.95,20:43,Jamtara,30.0,Bank Transfer,0
UID00282,9511410108,4089.84,05:24,Pune,0.5,POS Purchase,0
UID00804,4713739266,4845.62,11:49,Tarapith,1440.0,Online Purchase,0
UID00205,7039473125,3148.88,15:02,Hyderabad,720.0,POS Purchase,0
UID00578,7674002867,42.11,03:15,Hyderabad,1.0,Bank Transfer,1
UID00535,5047882556,613.66,17:40,Tarapith,5.0,POS Purchase,0
UID00532,2872740647,45.1,02:36,Delhi,1.0,UPI Transfer,1
UID00493,3027587943,3735.96,11:02,Bangalore,0.5,Online Purchase,0
UID00608,4365960754,1391.69,21:11,Jamtara,5.0,ATM Withdrawal,0
UID00447,0694347296,871.46,03:55,Kolkata,60.0,ATM Withdrawal,0
UID00592,5961708854,2842.86,04:27,Mumbai,30.0,Bank Transfer,0
UID00749,0941254724,1099.89,01:48,Tarapith,10.0,POS Purchase,0
UID00709,4094308943,4330.88,13:45,Tarapith,30.0,UPI Transfer,0
UID00039,5471996130,3021.54,15:44,Tarapith,0.5,UPI Transfer,0
UID00019,8028785272,1622.04,00:53,Hyderabad,180.0,Bank Transfer,0
UID00896,5171711882,480.02,07:07,Bangalore,720.0,ATM Withdrawal,0
UID00740,1328000195,4635.89,16:40,Hyderabad,720.0,POS Purchase,0
UID00031,3346705773,3383.06,03:18,Tarapith,0.5,ATM Withdrawal,0
UID00618,5620948461,827.9,16:09,Delhi,10.0,Bank Transfer,0
UID00782,4377211831,4462.17,22:30,Jamtara,60.0,ATM Withdrawal,0
UID00988,9720486818,31709.03,01:21,Bangalore,0.5,UPI Transfer,1
UID00600,8321445686,504.19,13:35,Kolkata,720.0,Online Purchase,0
UID00893,1151669553,3867.79,17:06,Bangalore,1.0,ATM Withdrawal,0
UID00851,6488078899,2547.37,14:31,Delhi,10.0,Online Purchase,0
UID00958,3922282102,4320.85,11:59,Mumbai,5.0,ATM Withdrawal,0
UID00845,8417193225,4983.66,14:28,Pune,1.0,Bank Transfer,0
UID00409,4197732036,4435.12,03:53,Delhi,30.0,Bank Transfer,0
UID00535,7037844576,4793.38,13:43,Pune,10.0,Online Purchase,0
UID00123,3192993223,3769.18,21:34,Hyderabad,0.5,Online Purchase,0
UID00030,6715663685,66.77,01:37,Tarapith,720.0,ATM Withdrawal,1
UID00691,2904505732,3205.47,06:03,Tarapith,60.0,UPI Transfer,0
UID00365,9722370914,883.33,20:34,Hyderabad,1440.0,POS Purchase,0
UID00845,8316049609,1019.46,00:56,Mumbai,720.0,UPI Transfer,0
UID00400,2928750453,4493.31,22:33,Bangalore,5.0,POS Purchase,0
UID00379,8025769985,3053.5,15:09,Kolkata,60.0,Online Purchase,0
UID00548,9664172885,4532.39,17:36,Jamtara,60.0,POS Purchase,0
UID00842,4534523852,1536.0,03:04,Mumbai,1.0,Online Purchase,0
UID00377,5979422341,815.35,05:26,Kolkata,5.0,Bank Transfer,0
UID00551,9365195654,3488.92,13:00,Jamtara,10.0,POS Purchase,0
UID00125,9739964176,2390.46,00:30,Jamtara,720.0,Bank Transfer,0
UID00098,2003258663,252.26,02:26,Pune,1440.0,UPI Transfer,0
UID00066,2667173823,51621.72,00:50,Kolkata,5.0,UPI Transfer,1
UID00362,1332690187,25.31,01:30,Kolkata,30.0,ATM Withdrawal,1
UID00758,6002191241,99.01,14:39,Tarapith,180.0,Bank Transfer,1
UID00262,8932317484,3632.45,03:23,Pune,5.0,Online Purchase,0
UID00098,4754880617,2497.38,16:15,Hyderabad,180.0,UPI Transfer,0
UID00499,1834499856,2371.57,11:23,Hyderabad,10.0,UPI Transfer,0
UID00735,5560592338,1667.88,13:57,Bangalore,1.0,ATM Withdrawal,0
UID00833,0683129285,1269.73,02:12,Delhi,60.0,Bank Transfer,0
UID00763,0671515258,87455.37,01:00,Tarapith,1440.0,UPI Transfer,1
UID00519,1329911118,4818.8,14:38,Bangalore,1440.0,POS Purchase,0
UID00662,8273459986,55.33,23:46,Jamtara,5.0,Online Purchase,1
UID00536,2455031630,4741.98,07:13,Pune,60.0,Bank Transfer,0
UID00552,5751225376,2659.3,22:35,Hyderabad,5.0,POS Purchase,0
UID00860,0420710156,1187.14,03:33,Kolkata,0.5,UPI Transfer,0
UID00641,7644932293,261.49,15:52,Kolkata,30.0,ATM Withdrawal,0
UID00152,8931049880,2865.9,08:02,Tarapith,180.0,ATM Withdrawal,0
UID00141,1366159282,1428.38,13:15,Bangalore,1440.0,ATM Withdrawal,0
UID00386,9716991755,4093.66,07:13,Hyderabad,0.5,Bank Transfer,0
UID00692,1130010589,11.66,08:50,Ahmedabad,10.0,POS Purchase,1
UID00655,2494156135,4140.37,12:12,Hyderabad,0.5,UPI Transfer,0
UID00520,7565619112,3275.42,22:36,Hyderabad,0.5,POS Purchase,0
UID00073,2724197502,1070.37,17:04,Pune,720.0,POS Purchase,0
UID00631,8562757777,923.26,20:47,Kolkata,1440.0,UPI Transfer,0
UID00208,3726568372,398.3,10:04,Delhi,180.0,POS Purchase,0
UID00985,9151782733,361.53,03:19,Jamtara,5.0,Online Purchase,0
UID00089,9989823722,747.79,04:12,Hyderabad,30.0,POS Purchase,0
UID00145,9071223025,3378.46,00:51,Kolkata,720.0,ATM Withdrawal,0
UID00150,4844440513,4363.86,20:34,Pune,1440.0,UPI Transfer,0
UID00345,4800572529,26831.13,22:36,Hyderabad,1440.0,ATM Withdrawal,1
UID00201,2153282332,513.72,13:45,Delhi,1.0,UPI Transfer,0
UID00654,4560980787,3290.84,02:14,Bangalore,1440.0,POS Purchase,0
UID00860,0402274930,4191.32,22:14,Delhi,1440.0,ATM Withdrawal,0
UID00631,5536315737,4748.8,17:45,Delhi,1440.0,POS Purchase,0
UID00131,6033360635,3940.3,14:40,Delhi,0.5,ATM Withdrawal,0
UID00103,7508105352,2228.01,05:08,Mumbai,180.0,POS Purchase,0
UID00161,1198644713,1460.76,16:06,Kolkata,5.0,Bank Transfer,0
UID00805,6860625361,10.49,08:32,Kolkata,720.0,Bank Transfer,1
UID00388,7771109093,3299.25,05:00,Kolkata,720.0,UPI Transfer,0
UID00372,7316956285,4518.2,19:04,Mumbai,60.0,Bank Transfer,0
UID00807,0910036675,3207.52,05:59,Delhi,720.0,ATM Withdrawal,0
UID00466,9979315893,1689.57,09:41,Tarapith,1440.0,POS Purchase,0
UID00533,5873257443,2733.57,14:44,Kolkata,5.0,ATM Withdrawal,0
UID00105,4293991196,1013.53,03:06,Tarapith,10.0,UPI Transfer,0
UID00438,4887206797,1078.13,09:09,Bangalore,1440.0,Online Purchase,0
UID00406,9549001038,590.31,03:51,Delhi,5.0,POS Purchase,0
UID00296,6330297399,2973.38,20:44,Jamtara,5.0,UPI Transfer,0
UID00047,3392132839,2110.13,23:50,Delhi,1440.0,POS Purchase,0
UID00058,5156393513,1243.09,19:19,Delhi,5.0,Online Purchase,0
UID00068,3303422899,3536.59,03:35,Jamtara,5.0,POS Purchase,0
UID00378,6509484645,2164.61,18:45,Jamtara,0.5,ATM Withdrawal,0
UID00408,5453157434,2998.51,11:26,Pune,30.0,ATM Withdrawal,0
UID00208,3299960432,3273.88,03:50,Delhi,1.0,ATM Withdrawal,0
UID00801,7043796508,1080.89,14:59,Hyderabad,5.0,POS Purchase,0
UID00665,7490978276,4674.72,21:07,Mumbai,180.0,POS Purchase,0
UID00670,7437517778,4746.6,04:23,Hyderabad,1.0,Online Purchase,0
UID00090,6588787119,4399.69,15:16,Tarapith,720.0,UPI Transfer,0
UID00221,1627970669,1820.12,10:50,Jamtara,30.0,Online Purchase,0
UID00948,2892624753,4723.98,12:35,Tarapith,0.5,ATM Withdrawal,0
UID00636,4614554511,3861.87,10:49,Pune,60.0,Bank Transfer,0
UID00586,8215709564,4511.7,22:38,Tarapith,60.0,UPI Transfer,0
UID00219,0855443644,2438.03,15:37,Kolkata,0.5,Bank Transfer,0
UID00485,6883849169,691.72,11:28,Pune,180.0,ATM Withdrawal,0
UID00604,4806335186,3600.32,08:29,Bangalore,720.0,Bank Transfer,0
UID00054,9367661772,3183.04,00:10,Delhi,10.0,Online Purchase,0
UID00618,0200145016,1483.28,09:54,Bangalore,30.0,Online Purchase,0
UID00027,9037224724,4086.89,07:03,Bangalore,60.0,UPI Transfer,0
UID00427,0580823006,2884.77,05:43,Pune,1440.0,POS Purchase,0
UID00593,5556422608,4667.87,14:51,Mumbai,60.0,Bank Transfer,0
UID00003,1190804794,1839.49,11:33,Delhi,30.0,Bank Transfer,0
UID00519,2581202725,3255.42,08:06,Mumbai,180.0,Bank Transfer,0
UID00038,6573132851,1936.51,18:29,Jamtara,30.0,ATM Withdrawal,0
UID00421,7719023368,2805.94,22:28,Bangalore,1440.0,Online Purchase,0
UID00970,9707947205,3008.36,23:31,Bangalore,720.0,POS Purchase,0
UID00552,6392776984,708.08,05:18,Kolkata,0.5,Bank Transfer,0
UID00834,8604366899,2518.81,09:07,Jamtara,1.0,Bank Transfer,0
UID00334,6423164219,1288.92,09:25,Tarapith,1.0,Online Purchase,0
UID00558,7598607863,915.83,01:20,Mumbai,720.0,Bank Transfer,0
UID00890,6824837516,2032.94,02:55,Delhi,30.0,Online Purchase,0
UID00673,3519573009,1533.47,11:08,Pune,30.0,Bank Transfer,0
UID00554,3114506453,1567.68,19:46,Kolkata,60.0,UPI Transfer,0
UID00155,4013859864,2686.07,09:33,Tarapith,0.5,Bank Transfer,0
UID00367,2282487432,2120.12,05:41,Kolkata,1440.0,ATM Withdrawal,0
UID00638,5511406840,3822.86,00:24,Delhi,720.0,Bank Transfer,0
UID00714,1991201116,4161.7,05:55,Bangalore,0.5,POS Purchase,0
UID00400,4199039709,3750.13,01:19,Pune,5.0,ATM Withdrawal,0
UID00873,5612199975,28816.73,14:34,Bangalore,1440.0,ATM Withdrawal,1
UID00927,9447251212,2796.47,13:40,Delhi,60.0,POS Purchase,0
UID00583,0701943058,43043.08,08:07,Hyderabad,60.0,Online Purchase,1
UID00974,6124036012,3275.84,16:11,Pune,720.0,Online Purchase,0
UID00105,7602402635,2789.79,17:29,Tarapith,60.0,POS Purchase,0
UID00600,1006291696,4489.5,17:12,Pune,5.0,ATM Withdrawal,0
UID00566,2508340017,1617.05,12:18,Delhi,0.5,Online Purchase,0
UID00666,8160603261,1342.17,06:14,Bangalore,720.0,POS Purchase,0
UID00956,5688968273,2465.01,14:08,Hyderabad,30.0,UPI Transfer,0
UID00339,9997989686,4289.9,10:53,Bangalore,60.0,Online Purchase,0
UID00143,8236083523,3007.47,19:38,Kolkata,1440.0,UPI Transfer,0
UID00992,7702874892,1289.26,03:50,Bangalore,10.0,Online Purchase,0
UID00821,9799123065,4321.14,06:22,Jamtara,1.0,UPI Transfer,0
UID00306,9646846719,2330.98,03:19,Hyderabad,10.0,Bank Transfer,0
UID00675,6172405394,2306.32,20:12,Pune,1.0,ATM Withdrawal,0
UID00732,3614345648,2523.57,20:05,Tarapith,60.0,ATM Withdrawal,0
UID00733,7303341604,918.77,01:40,Tarapith,720.0,Online Purchase,0
UID00871,0142755263,1378.56,10:31,Jamtara,0.5,Online Purchase,0
UID00878,3632493845,524.05,18:27,Pune,180.0,Bank Transfer,0
UID00849,4982504616,2444.29,06:11,Mumbai,720.0,Online Purchase,0
UID00814,7118563069,2098.08,22:27,Delhi,1.0,ATM Withdrawal,0
UID00117,2988746683,41079.74,01:18,Jamtara,180.0,Online Purchase,1
UID00139,6339309065,16.03,00:00,Chennai,30.0,UPI Transfer,1
UID00934,8186955961,3423.3,17:43,Tarapith,1.0,POS Purchase,0
UID00583,0889921203,2817.3,05:43,Delhi,720.0,ATM Withdrawal,0
UID00439,3656756965,981.83,18:59,Hyderabad,60.0,Bank Transfer,0
UID00157,2750446567,647.71,13:49,Delhi,5.0,Bank Transfer,0
UID00924,9885849165,2998.11,08:18,Hyderabad,1.0,UPI Transfer,0
UID00925,6052573499,157.92,01:33,Jamtara,10.0,Bank Transfer,0
UID00266,4900915422,4831.84,09:12,Mumbai,5.0,ATM Withdrawal,0
UID00976,0748745340,370.63,21:29,Mumbai,30.0,Bank Transfer,0
UID00048,2573597280,4466.93,13:28,Hyderabad,30.0,UPI Transfer,0
UID00619,3251649987,1001.39,20:59,Hyderabad,0.5,Online Purchase,0
UID00631,7239858798,4992.94,13:26,Delhi,60.0,POS Purchase,0
UID00528,8530346867,220.6,01:58,Kolkata,0.5,Online Purchase,0
UID00216,6567372926,1987.44,22:08,Pune,1440.0,Bank Transfer,0
UID00112,4253360286,3619.56,16:31,Delhi,720.0,POS Purchase,0
UID00947,7873594463,953.71,21:23,Hyderabad,10.0,POS Purchase,0
UID00800,6206652735,1684.94,04:33,Tarapith,1440.0,Online Purchase,0
UID00081,7696667156,4462.9,20:47,Kolkata,720.0,POS Purchase,0
UID00349,7977668000,2297.15,03:15,Bangalore,720.0,ATM Withdrawal,0
UID00771,5125585799,4403.54,04:15,Bangalore,30.0,Online Purchase,0
UID00706,1199064369,2343.6,18:18,Pune,30.0,UPI Transfer,0
UID00476,4920503182,4344.83,12:37,Pune,5.0,Online Purchase,0
UID00103,6771086694,3048.2,17:45,Pune,0.5,ATM Withdrawal,0
UID00603,2781789527,4505.35,18:00,Tarapith,10.0,Online Purchase,0
UID00318,5129799167,2002.8,07:30,Mumbai,0.5,Online Purchase,0
UID00988,1107355278,1899.88,03:09,Hyderabad,720.0,Online Purchase,0
UID00912,3883498778,11.82,12:30,Ahmedabad,720.0,Bank Transfer,1
UID00444,8476259967,25.61,03:55,Bangalore,1.0,UPI Transfer,1
UID00099,7710203786,636.87,03:34,Hyderabad,30.0,UPI Transfer,0
UID00079,7993886848,4823.32,13:48,Pune,10.0,Bank Transfer,0
UID00399,9871685513,900.98,20:43,Mumbai,720.0,ATM Withdrawal,0
UID00854,2815904361,97.23,22:07,Bangalore,180.0,ATM Withdrawal,1
UID00919,4512858913,2559.2,19:33,Delhi,1.0,UPI Transfer,0
UID00847,1159872483,1250.8,01:54,Hyderabad,180.0,UPI Transfer,0
UID00066,6712398891,3565.57,19:40,Kolkata,720.0,Bank Transfer,0
UID00544,7899724372,3498.18,22:51,Hyderabad,10.0,UPI Transfer,0
UID00937,5235637108,1034.94,10:47,Pune,180.0,Online Purchase,0
UID00650,0852471953,4845.16,01:47,Jamtara,720.0,UPI Transfer,0
UID00842,1871634578,2615.54,18:36,Hyderabad,720.0,POS Purchase,0
UID00372,3123469297,23.38,02:08,Chennai,30.0,UPI Transfer,1
UID00945,0103833311,2987.24,14:57,Bangalore,720.0,POS Purchase,0
UID00347,2769662428,1091.36,13:25,Bangalore,10.0,UPI Transfer,0
UID00756,3130667123,2705.72,17:36,Pune,30.0,ATM Withdrawal,0
UID00196,6454827395,2792.22,21:41,Hyderabad,1.0,UPI Transfer,0
UID00284,9871082968,3133.82,09:41,Bangalore,60.0,Bank Transfer,0
UID00274,7215563252,71.6,11:41,Jamtara,1440.0,ATM Withdrawal,1
UID00929,2402381404,3022.94,14:15,Delhi,1.0,ATM Withdrawal,0
UID00679,2568096348,2136.44,10:36,Kolkata,30.0,POS Purchase,0
UID00684,5701727853,1383.39,10:44,Pune,720.0,ATM Withdrawal,0
UID00441,4149286401,182.06,21:10,Mumbai,0.5,Online Purchase,0
UID00691,1079636690,120.17,03:00,Bangalore,10.0,ATM Withdrawal,0
UID00818,2125285520,3928.07,16:04,Bangalore,10.0,POS Purchase,0
UID00566,3388285578,2440.93,12:45,Tarapith,10.0,Online Purchase,0
UID00235,5988600000,3356.79,16:12,Hyderabad,60.0,ATM Withdrawal,0
UID00888,1507652335,326.66,03:37,Pune,1.0,UPI Transfer,0
UID00576,2980651527,561.52,04:44,Delhi,720.0,POS Purchase,0
UID00117,2967642495,41.88,01:51,Hyderabad,5.0,POS Purchase,1
UID00787,2213258807,571.29,04:37,Tarapith,5.0,UPI Transfer,0
UID00680,5366121123,97.07,00:16,Pune,1440.0,Online Purchase,1
UID00779,9835874744,3312.13,09:01,Mumbai,30.0,ATM Withdrawal,0
UID00191,8833511582,3745.43,05:16,Pune,60.0,ATM Withdrawal,0
UID00577,2344633211,3123.59,08:30,Mumbai,0.5,Online Purchase,0
UID00072,7239631901,2344.73,13:09,Delhi,10.0,UPI Transfer,0
UID00383,5671230167,4679.99,07:02,Hyderabad,5.0,Online Purchase,0
UID00029,6632673958,2615.54,04:33,Hyderabad,180.0,POS Purchase,0
UID00421,4126630596,3905.1,05:33,Kolkata,5.0,ATM Withdrawal,0
UID00491,7736493354,2797.82,15:41,Tarapith,60.0,POS Purchase,0
UID00637,5878066866,3013.39,12:41,Delhi,1440.0,POS Purchase,0
UID00026,7566386233,472.84,01:42,Hyderabad,1.0,UPI Transfer,0
UID00356,8049566035,3537.1,06:43,Tarapith,1440.0,Online Purchase,0
UID00795,5578179463,3364.66,11:07,Bangalore,30.0,UPI Transfer,0
UID00465,0237561904,1462.37,20:41,Bangalore,180.0,ATM Withdrawal,0
UID00776,4167497489,3928.67,17:14,Jamtara,180.0,Online Purchase,0
UID00900,8318211814,255.82,13:06,Jamtara,1440.0,UPI Transfer,0
UID00436,3440608824,3366.13,04:41,Pune,5.0,ATM Withdrawal,0
UID00507,8309917922,3663.49,21:37,Kolkata,1440.0,Bank Transfer,0
UID00807,0855327777,1847.78,21:51,Delhi,0.5,ATM Withdrawal,0
UID00093,8196247665,1758.36,06:17,Delhi,720.0,POS Purchase,0
UID00257,4510159845,1808.14,10:59,Jamtara,180.0,ATM Withdrawal,0
UID00851,1791401864,3613.28,23:30,Kolkata,1.0,UPI Transfer,0
UID00015,2972720294,68.49,03:11,Jamtara,180.0,Online Purchase,1
UID00275,4839417572,347.0,19:25,Kolkata,1.0,ATM Withdrawal,0
UID00421,9446551737,1321.08,04:43,Bangalore,10.0,Bank Transfer,0
UID00558,9256584663,3559.98,22:32,Pune,5.0,Bank Transfer,0
UID00914,2594373591,1814.13,16:00,Mumbai,1440.0,POS Purchase,0
UID00693,9476627387,1384.42,17:26,Bangalore,10.0,POS Purchase,0
UID00603,2216933753,4552.81,08:13,Tarapith,5.0,UPI Transfer,0
UID00763,9537688240,3056.14,08:40,Mumbai,1.0,ATM Withdrawal,0
UID00596,5470348993,2977.21,05:25,Mumbai,30.0,Bank Transfer,0
UID00969,2898217449,1854.45,20:32,Hyderabad,180.0,UPI Transfer,0
UID00586,2112196187,3745.56,00:03,Bangalore,1.0,Online Purchase,0
UID00189,7182290944,3766.26,11:01,Tarapith,720.0,POS Purchase,0
UID00878,4612247141,24456.25,20:48,Mumbai,180.0,POS Purchase,1
UID00405,7614611776,2960.26,19:05,Tarapith,1.0,Online Purchase,0
UID00791,9839739527,3729.31,15:19,Kolkata,1.0,ATM Withdrawal,0
UID00276,5047442438,79.48,00:51,Kolkata,0.5,UPI Transfer,1
UID00675,3659106183,3935.87,08:38,Jamtara,180.0,Bank Transfer,0
UID00286,7107923595,683.2,14:10,Jamtara,60.0,POS Purchase,0
UID00380,7027892921,2333.04,04:10,Hyderabad,1440.0,Bank Transfer,0
UID00583,9242803108,3990.66,03:28,Hyderabad,60.0,Bank Transfer,0
UID00427,5993878885,2778.92,16:35,Bangalore,180.0,UPI Transfer,0
UID00809,2718508146,4620.66,17:03,Kolkata,1440.0,Online Purchase,0
UID00489,9163392829,463.09,12:10,Mumbai,30.0,ATM Withdrawal,0
UID00714,1180386503,2000.27,12:25,Delhi,60.0,POS Purchase,0
UID00347,1842381490,2072.81,13:15,Delhi,5.0,ATM Withdrawal,0
UID00112,6022377994,4846.5,11:51,Jamtara,30.0,Bank Transfer,0
UID00722,2249867942,156.02,21:32,Bangalore,60.0,Bank Transfer,0
UID00804,7751309373,4947.51,18:30,Bangalore,5.0,Bank Transfer,0
UID00729,4022680814,3773.67,07:59,Tarapith,60.0,POS Purchase,0
UID00904,6665407913,4757.39,00:21,Pune,720.0,Online Purchase,0
UID00979,3272356625,2836.02,05:47,Pune,1.0,UPI Transfer,0
UID00288,5655201332,1890.61,23:13,Delhi,720.0,Online Purchase,0
UID00841,9402071277,4936.56,19:05,Pune,0.5,Online Purchase,0
UID00666,6082821927,4531.83,11:42,Bangalore,720.0,POS Purchase,0
UID00862,5293276733,903.05,05:36,Delhi,10.0,Online Purchase,0
UID00960,8511160886,3877.51,03:27,Bangalore,30.0,Bank Transfer,0
UID00180,0278183252,1591.79,11:13,Hyderabad,1.0,UPI Transfer,0
UID00437,8215567192,471.42,08:32,Delhi,30.0,POS Purchase,0
UID00065,5443961890,19.85,01:16,Pune,10.0,UPI Transfer,1
UID00422,9951913205,1147.69,15:16,Jamtara,1440.0,POS Purchase,0
UID00268,8276423369,2857.26,19:07,Kolkata,30.0,UPI Transfer,0
UID00010,8091257378,683.82,10:25,Bangalore,720.0,ATM Withdrawal,0
UID00525,0665256705,4763.27,09:12,Jamtara,60.0,ATM Withdrawal,0
UID00347,0267153455,3949.71,23:17,Pune,0.5,POS Purchase,0
UID00591,9271108379,2698.33,18:43,Delhi,1440.0,Online Purchase,0
UID00067,8656738564,3664.99,03:42,Delhi,5.0,POS Purchase,0
UID00626,0532159636,3994.31,00:44,Delhi,5.0,POS Purchase,0
UID00727,1719494528,3767.84,02:21,Kolkata,10.0,ATM Withdrawal,0
UID00421,0105282275,1451.88,18:44,Kolkata,60.0,Bank Transfer,0
UID00364,6744363225,1200.01,22:54,Delhi,30.0,UPI Transfer,0
UID00524,1732265711,483.14,15:13,Hyderabad,30.0,UPI Transfer,0
UID00477,8426597984,1957.01,05:02,Kolkata,1.0,UPI Transfer,0
UID00100,1142308183,812.55,12:03,Pune,10.0,POS Purchase,0
UID00201,1789023673,4029.43,13:37,Tarapith,180.0,Bank Transfer,0
UID00451,8700174538,746.22,02:39,Kolkata,720.0,POS Purchase,0
UID00521,2316430359,11796.94,00:10,Delhi,1.0,Online Purchase,1
UID00186,5381204469,4072.6,19:22,Pune,60.0,Bank Transfer,0
UID00406,6545521808,4453.06,10:18,Jamtara,30.0,Bank Transfer,0
UID00305,8718329506,4627.04,22:06,Delhi,0.5,Bank Transfer,0
UID00318,5276198802,4354.53,04:58,Hyderabad,720.0,POS Purchase,0
UID00080,8424350481,2766.49,07:38,Hyderabad,180.0,Bank Transfer,0
UID00562,5924934737,1665.3,14:28,Bangalore,10.0,Online Purchase,0
UID00564,5561908063,888.87,10:35,Hyderabad,720.0,Bank Transfer,0
UID00166,6257622978,4680.75,16:38,Bangalore,1.0,Bank Transfer,0
UID00307,5537242009,4794.96,22:38,Bangalore,180.0,Bank Transfer,0
UID00551,0707718815,2762.27,22:45,Jamtara,5.0,ATM Withdrawal,0
UID00601,3562559165,1038.28,19:46,Hyderabad,180.0,UPI Transfer,0
UID00627,7389391128,608.75,03:35,Mumbai,0.5,Online Purchase,0
UID00948,8052063572,1312.73,08:02,Hyderabad,30.0,Bank Transfer,0
UID00182,1772074472,2422.42,20:16,Bangalore,10.0,Bank Transfer,0
UID00483,2283751982,1.78,16:20,Chennai,60.0,Bank Transfer,1
UID00577,7872619697,3629.45,16:57,Mumbai,720.0,UPI Transfer,0
UID00271,1184762974,3161.76,23:39,Hyderabad,1.0,UPI Transfer,0
UID00494,1027630901,2489.3,23:00,Jamtara,30.0,POS Purchase,0
UID00929,1913437574,4249.63,12:24,Tarapith,60.0,POS Purchase,0
UID00907,9866645070,1063.05,16:04,Pune,30.0,POS Purchase,0
UID00166,1020901674,1127.46,22:05,Hyderabad,10.0,POS Purchase,0
UID00330,8240685889,3491.4,16:46,Kolkata,1.0,ATM Withdrawal,0
UID00793,2462470217,383.8,10:56,Pune,10.0,Bank Transfer,0
UID00716,3697791099,3342.02,04:54,Bangalore,0.5,Bank Transfer,0
UID00586,5825174914,1891.75,18:50,Jamtara,5.0,POS Purchase,0
UID00305,6058119523,630.68,15:48,Tarapith,720.0,POS Purchase,0
UID00187,4591253685,3456.2,06:12,Tarapith,1.0,Online Purchase,0
UID00382,9392077083,4218.88,08:00,Jamtara,180.0,ATM Withdrawal,0
UID00384,0984145483,3725.02,17:27,Delhi,0.5,UPI Transfer,0
